Rt,Inst,home,an_inc,ver,pur,dti,del,pb_rc,rev_bal,rev_util,class
0.079,782.26,MORTGAGE,156000,Verified,debt_consolidation,13.59,0,0,123416,0.26,Paid
0.1758,503.32,MORTGAGE,66000,Verified,debt_consolidation,22.31,0,0,10575,0.734,NotPaid
0.1427,171.55,MORTGAGE,85000,Not Verified,debt_consolidation,10.6,0,0,4315,0.537,Paid
0.1465,241.46,MORTGAGE,80000,Verified,credit_card,13.47,0,0,27705,0.591,Paid
0.1065,162.87,RENT,34992,Source Verified,other,1.89,0,0,2391,0.342,Paid
0.1065,488.6,RENT,44400,Source Verified,debt_consolidation,19.08,0,0,5792,0.313,NotPaid
0.089,865.28,MORTGAGE,63200,Source Verified,credit_card,23.41,0,0,43527,0.464,Paid
0.0991,386.7,MORTGAGE,65000,Not Verified,debt_consolidation,19.61,0,0,16580,0.813,Paid
0.0662,122.82,MORTGAGE,47580,Not Verified,debt_consolidation,1.13,0,0,1000,0.026,Paid
0.1269,542.28,MORTGAGE,66000,Verified,debt_consolidation,6.2,0,0,16952,0.819,NotPaid
0.1269,483.05,RENT,135000,Not Verified,debt_consolidation,12.74,0,0,8762,0.889,Paid
0.079,204.96,RENT,29500,Verified,small_business,7.65,0,0,1043,0.083,Paid
0.1171,231.54,MORTGAGE,60000,Not Verified,debt_consolidation,6.12,1,0,9925,0.432,Paid
0.0991,254.44,MORTGAGE,106320,Not Verified,debt_consolidation,16.53,0,0,22775,0.635,Paid
0.1269,251.59,RENT,40000,Source Verified,moving,1.44,1,0,1637,0.546,Paid
0.1727,223.68,MORTGAGE,28000,Verified,other,13.76,0,1,0,0.0846,NotPaid
0.0662,92.12,RENT,47000,Not Verified,wedding,20.04,0,0,3475,0.599,Paid
0.1171,82.69,RENT,24000,Not Verified,debt_consolidation,2.8,0,0,2018,0.42,Paid
0.1065,97.72,RENT,71000,Not Verified,debt_consolidation,13.62,0,0,12282,0.772,Paid
0.089,152.42,MORTGAGE,70000,Not Verified,home_improvement,10.03,0,0,19437,0.781,NotPaid
0.2128,707.49,RENT,52000,Verified,debt_consolidation,18.76,0,0,12663,0.989,NotPaid
0.0603,112.62,RENT,75000,Source Verified,debt_consolidation,5.89,0,0,3592,0.137,Paid
0.1864,547.12,RENT,47000,Verified,debt_consolidation,13.76,0,0,11147,0.929,Paid
0.1065,390.88,MORTGAGE,120000,Not Verified,small_business,11.43,0,0,17658,0,Paid
0.079,37.55,RENT,20400,Source Verified,small_business,22.71,1,0,3986,0.221,Paid
0.1677,370.94,MORTGAGE,58000,Verified,debt_consolidation,22.08,0,0,17700,0.894,NotPaid
0.1171,99.23,RENT,46000,Not Verified,debt_consolidation,7.98,0,1,2299,0.575,Paid
0.1825,58.05,RENT,14400,Verified,debt_consolidation,22.92,0,0,1775,0.986,Paid
0.0751,186.67,MORTGAGE,59000,Not Verified,other,11,1,0,1355,0.075,Paid
0.2128,544.23,MORTGAGE,101657,Verified,debt_consolidation,11.24,1,0,9885,0.357,NotPaid
0.1825,638.25,MORTGAGE,73000,Verified,debt_consolidation,15.04,0,0,8170,0.384,NotPaid
0.1758,107.83,MORTGAGE,130000,Source Verified,medical,12.58,0,0,54738,0.967,Paid
0.089,209.58,RENT,64000,Not Verified,debt_consolidation,20.57,0,0,3536,0.484,Paid
0.1991,380.8,MORTGAGE,160000,Verified,medical,21.53,0,0,91300,0.745,Paid
0.1596,182.72,RENT,30000,Source Verified,debt_consolidation,11.72,0,0,9226,0.738,Paid
0.1427,240.17,RENT,62000,Verified,medical,16.3,1,0,4825,0.68,Paid
0.0603,365.23,RENT,60000,Source Verified,debt_consolidation,7.96,0,0,2026,0.082,Paid
0.2128,544.23,MORTGAGE,54000,Verified,credit_card,17,0,0,11768,0.933,NotPaid
0.0603,219.14,MORTGAGE,75000,Not Verified,vacation,21.92,0,0,1077,0.072,Paid
0.1349,508.96,RENT,100000,Source Verified,debt_consolidation,15.55,0,0,24403,0.946,Paid
0.2089,385.98,RENT,75000,Verified,debt_consolidation,10.93,0,0,21977,0.4,NotPaid
0.089,317.54,RENT,30000,Not Verified,debt_consolidation,11.8,0,0,9769,0.758,Paid
0.0991,193.35,RENT,52800,Source Verified,credit_card,11.61,0,0,12362,0.691,Paid
0.203,533.23,MORTGAGE,80000,Verified,wedding,8.4,0,0,9788,0.759,NotPaid
0.0603,456.54,OWN,31200,Source Verified,wedding,14.54,0,0,1064,0.081,Paid
0.0751,902.22,MORTGAGE,67000,Verified,home_improvement,5.03,0,0,7351,0.408,Paid
0.1065,448.63,MORTGAGE,41000,Verified,debt_consolidation,14.66,0,0,14245,0.294,Paid
0.1427,343.09,MORTGAGE,78000,Source Verified,debt_consolidation,4.52,0,0,8268,0.795,NotPaid
0.1242,120.3,RENT,45000,Not Verified,car,9.2,1,0,2812,0.541,Paid
0.1242,336.86,RENT,41000,Source Verified,debt_consolidation,12.97,0,0,4342,0.12,Paid
0.1527,382.92,RENT,51000,Source Verified,debt_consolidation,9.84,0,0,18515,0.543,Paid
0.1825,1088.34,MORTGAGE,131000,Verified,debt_consolidation,9.11,0,0,100428,0.198,Paid
0.1171,449.01,RENT,60000,Not Verified,credit_card,7.68,0,0,13588,0.647,NotPaid
0.1758,251.66,OWN,70000,Source Verified,debt_consolidation,15.09,1,0,10732,0.403,Paid
0.0603,380.45,MORTGAGE,180000,Source Verified,other,6.33,0,0,47357,0.115,Paid
0.1903,183.36,RENT,102240,Source Verified,other,22.61,0,0,33464,0.987,Paid
0.1427,343.09,RENT,65000,Source Verified,debt_consolidation,15.58,1,0,4267,0.427,Paid
0.1677,127.94,RENT,47000,Source Verified,other,21.01,0,0,14299,0.929,Paid
0.1527,347.98,RENT,30000,Source Verified,credit_card,10,0,0,3987,0.687,NotPaid
0.1269,174.44,MORTGAGE,55684,Source Verified,debt_consolidation,20.97,0,0,22862,0.775,Paid
0.1991,475.99,MORTGAGE,45000,Verified,debt_consolidation,19.2,2,0,10397,0.845,NotPaid
0.079,300.39,RENT,70560,Not Verified,credit_card,16.13,0,0,2304,0.226,Paid
0.1727,374.97,RENT,49000,Verified,debt_consolidation,21.62,1,0,3013,0.332,Paid
0.1242,400.99,RENT,30000,Not Verified,debt_consolidation,20.28,0,1,4995,0.322,Paid
0.1349,276.06,MORTGAGE,63919.2,Not Verified,wedding,8.43,0,0,20534,0.775,Paid
0.0751,186.67,MORTGAGE,38000,Not Verified,other,18.57,0,0,336,0.025,Paid
0.0662,307.04,RENT,45000,Source Verified,debt_consolidation,23.95,0,0,9358,0.314,Paid
0.1349,69.02,OWN,28080,Not Verified,car,3.76,1,0,2914,0.126,Paid
0.2167,803.07,MORTGAGE,185000,Verified,home_improvement,4.35,2,0,298,0.034,Paid
0.1242,786.01,MORTGAGE,125000,Verified,debt_consolidation,10.3,0,0,40362,0.5,NotPaid
0.1903,404.94,MORTGAGE,80000,Verified,debt_consolidation,5.88,0,1,6597,0.805,NotPaid
0.0991,322.25,RENT,21600,Not Verified,other,10.17,0,0,8686,0.335,Paid
0.0991,193.35,MORTGAGE,36000,Source Verified,debt_consolidation,10.9,0,0,2491,0.133,Paid
0.1242,106.12,OWN,37500,Source Verified,small_business,25.66,1,0,7288,0.28,Paid
0.1065,65.15,RENT,8400,Verified,credit_card,18.43,0,0,2977,0.286,Paid
0.0603,164.36,MORTGAGE,42000,Verified,debt_consolidation,17.34,0,0,849,0.243,Paid
0.1825,408.48,RENT,70000,Source Verified,medical,12.89,0,0,26702,0.84,NotPaid
0.0662,76.76,MORTGAGE,36538.32,Not Verified,house,7.26,0,0,4899,0.43,Paid
0.079,469.36,MORTGAGE,90000,Verified,other,9.95,0,0,8238,0.172,Paid
0.0662,483.59,MORTGAGE,54000,Source Verified,medical,4.98,0,0,859,0.027,Paid
0.089,152.42,OWN,42000,Not Verified,debt_consolidation,6.74,0,0,177,0.031,Paid
0.079,500.65,RENT,70000,Verified,debt_consolidation,15.79,0,0,16760,0.314,Paid
0.1991,634.66,MORTGAGE,62000,Verified,debt_consolidation,8.38,0,0,11355,0.954,Paid
0.1242,501.23,RENT,180000,Source Verified,house,4.15,0,0,18844,0.504,Paid
0.079,876.13,RENT,65000,Verified,debt_consolidation,6.79,0,0,21034,0.338,Paid
0.079,187.75,OWN,30000,Source Verified,debt_consolidation,5.84,0,0,876,0.104,Paid
0.0991,257.8,RENT,32000,Verified,medical,3.23,0,0,5746,0.611,Paid
0.1427,686.18,MORTGAGE,234000,Source Verified,wedding,2.2,2,0,4147,0.179,Paid
0.089,95.26,MORTGAGE,60000,Not Verified,home_improvement,16.38,0,0,165,0.045,Paid
0.203,533.23,MORTGAGE,84000,Verified,credit_card,20.2,0,0,17731,0.953,NotPaid
0.1758,575.08,RENT,50000,Source Verified,debt_consolidation,8.69,0,0,1678,0.258,Paid
0.1269,67.09,RENT,24000,Not Verified,other,18.8,0,1,12080,0.827,NotPaid
0.0662,307.04,MORTGAGE,75000,Verified,small_business,26.61,0,0,0,0,Paid
0.1269,271.14,MORTGAGE,48000,Not Verified,debt_consolidation,14.43,0,0,12186,0.3,Paid
0.1171,1157.66,MORTGAGE,250000,Verified,small_business,4.13,0,0,4901,0.109,Paid
0.2235,695.46,MORTGAGE,66362.04,Verified,debt_consolidation,15.32,1,0,34534,0.749,NotPaid
0.203,933.14,RENT,82000,Verified,small_business,9.15,0,0,1318,0.879,NotPaid
0.1427,400.29,MORTGAGE,94000,Verified,credit_card,15.03,0,0,26167,0.642,Paid
0.1171,441.97,RENT,179000,Verified,credit_card,16.4,0,0,40983,0.672,Paid
0.1727,299.98,MORTGAGE,65000,Verified,debt_consolidation,13.79,0,1,11137,0.57,Paid
0.0603,304.36,MORTGAGE,40000,Verified,debt_consolidation,8.88,0,0,1063,0.084,Paid
0.1171,441.97,MORTGAGE,48000,Verified,home_improvement,11.8,0,0,4249,0.248,Paid
0.1171,148.85,RENT,48000,Source Verified,debt_consolidation,6.35,0,0,4404,0.232,Paid
0.1171,105.85,MORTGAGE,81100,Source Verified,debt_consolidation,19.5,0,0,10836,0.752,Paid
0.079,438.07,RENT,37947,Source Verified,credit_card,21.69,0,0,13579,0.672,Paid
0.2167,576.07,MORTGAGE,120000,Verified,debt_consolidation,11.86,0,0,35152,0.857,Paid
0.1171,661.52,RENT,70000,Verified,debt_consolidation,14.52,0,0,11717,0.592,Paid
0.1349,460.1,OWN,300000,Verified,debt_consolidation,9.07,1,0,96758,0.539,Paid
0.1242,360.89,MORTGAGE,86000,Source Verified,debt_consolidation,11.41,1,0,6321,0.322,Paid
0.1758,399.51,RENT,32400,Verified,small_business,22.74,0,0,4296,0.877,NotPaid
0.079,453.71,RENT,162000,Source Verified,debt_consolidation,4.8,0,0,0,0,Paid
0.1171,496.14,MORTGAGE,53808,Source Verified,debt_consolidation,18.84,0,0,11313,0.615,Paid
0.1427,514.64,MORTGAGE,67200,Verified,small_business,11.11,0,1,0,0,Paid
0.1269,361.52,RENT,70000,Not Verified,credit_card,20.16,0,0,27448,0.277,Paid
0.0991,386.7,MORTGAGE,47500,Source Verified,debt_consolidation,14.15,0,0,12826,0.466,Paid
0.0662,122.82,MORTGAGE,190000,Verified,other,21.08,0,0,26489,0.548,Paid
0.203,746.52,RENT,55000,Source Verified,debt_consolidation,12.76,0,0,17982,0.393,Paid
0.0603,106.53,MORTGAGE,37980,Source Verified,major_purchase,4.96,0,0,10491,0.231,Paid
0.0662,368.45,RENT,38000,Source Verified,debt_consolidation,13.99,0,0,12599,0.708,Paid
0.0991,219.13,RENT,53000,Source Verified,major_purchase,2.99,0,0,220,0.034,Paid
0.1942,916.03,MORTGAGE,110000,Source Verified,small_business,11.15,1,0,10896,0.801,NotPaid
0.1269,366.48,MORTGAGE,96000,Source Verified,debt_consolidation,20.96,1,0,31447,0.836,Paid
0.089,274.67,MORTGAGE,60000,Verified,other,23.26,0,0,24242,0.819,Paid
0.089,111.14,RENT,59000,Not Verified,medical,9.17,0,0,5942,0.782,Paid
0.1065,1140.07,MORTGAGE,90000,Verified,debt_consolidation,17.41,0,0,42673,0.413,Paid
0.1065,323.53,MORTGAGE,200000,Verified,major_purchase,4.43,0,0,44505,0.158,Paid
0.079,154.89,OWN,13200,Source Verified,debt_consolidation,15.36,0,0,3165,0.144,Paid
0.1427,343.09,RENT,90000,Verified,small_business,11.43,1,0,2575,0.678,NotPaid
0.079,312.91,RENT,66000,Not Verified,debt_consolidation,19.42,0,0,9333,0.381,Paid
0.1269,161.02,RENT,33000,Not Verified,other,4.22,0,0,1937,0.968,Paid
0.1349,108.58,MORTGAGE,78000,Source Verified,debt_consolidation,15.26,0,0,9402,0.723,Paid
0.0991,96.68,MORTGAGE,34800,Not Verified,house,14.17,0,0,4541,0.505,Paid
0.1527,99.18,RENT,19200,Verified,debt_consolidation,18.75,0,0,4644,0.438,Paid
0.1427,205.86,MORTGAGE,195000,Source Verified,vacation,16.47,0,0,51187,0.922,Paid
0.1171,82.69,MORTGAGE,67000,Source Verified,debt_consolidation,17.3,0,1,12798,0.699,Paid
0.1677,533.08,MORTGAGE,133000,Verified,credit_card,1.38,1,0,6376,0.55,Paid
0.1758,314.57,RENT,74400,Verified,debt_consolidation,14.44,0,0,8159,0.81,Paid
0.079,438.07,RENT,72000,Source Verified,credit_card,19.63,0,0,26752,0.745,Paid
0.1596,130.01,RENT,40000,Not Verified,debt_consolidation,14.34,0,0,11741,0.876,Paid
0.079,93.88,RENT,18000,Source Verified,moving,4.33,0,1,1558,0.208,Paid
0.1465,62.09,MORTGAGE,70000,Not Verified,debt_consolidation,16.15,1,0,5742,0.563,Paid
0.089,158.77,RENT,35000,Source Verified,debt_consolidation,8.16,0,0,6867,0.267,Paid
0.079,425.55,RENT,88000,Not Verified,debt_consolidation,10.42,0,0,13791,0.422,Paid
0.1942,860.42,MORTGAGE,87600,Verified,debt_consolidation,23.73,0,0,52736,0.631,Paid
0.1242,334.16,RENT,78000,Source Verified,debt_consolidation,2.37,0,0,2038,0.291,Paid
0.1349,460.1,RENT,84000,Verified,debt_consolidation,19.66,0,0,32478,0.578,Paid
0.089,670,MORTGAGE,72000,Verified,debt_consolidation,19.2,0,0,91352,0.579,Paid
0.1065,390.88,RENT,42000,Verified,debt_consolidation,15.29,0,1,19972,0.591,Paid
0.1065,431.37,MORTGAGE,133000,Verified,debt_consolidation,20.92,0,0,112522,0.197,Paid
0.0662,307.04,OWN,85000,Not Verified,debt_consolidation,12.3,0,0,0,0,Paid
0.1727,599.96,MORTGAGE,106000,Source Verified,small_business,6.6,0,0,31624,0.773,Paid
0.0603,456.54,RENT,50000,Verified,debt_consolidation,6.6,0,0,14644,0.224,Paid
0.1349,169.66,RENT,38400,Not Verified,debt_consolidation,15.19,0,0,11254,0.766,Paid
0.1677,284.31,RENT,40000,Not Verified,debt_consolidation,19.89,0,0,8642,0.739,NotPaid
0.0603,486.97,MORTGAGE,98000,Not Verified,home_improvement,17.11,0,0,11085,0.081,Paid
0.079,657.1,RENT,79000,Verified,home_improvement,10.15,0,0,144,0.007,Paid
0.1065,130.3,MORTGAGE,300000,Source Verified,debt_consolidation,13.63,0,0,120504,0.929,Paid
0.1171,145.54,MORTGAGE,120000,Verified,credit_card,18.07,0,0,20403,0.227,Paid
0.1349,276.06,RENT,100000,Source Verified,debt_consolidation,20.88,0,0,44089,0.853,NotPaid
0.0603,456.54,MORTGAGE,57500,Source Verified,wedding,0.96,0,0,508,0.014,Paid
0.1465,241.46,RENT,50000,Source Verified,debt_consolidation,11.28,0,0,7956,0.698,Paid
0.1269,259.98,MORTGAGE,29000,Verified,credit_card,13.94,0,0,11416,0.571,Paid
0.089,365.17,MORTGAGE,55000,Verified,debt_consolidation,18.52,0,0,10630,0.479,Paid
0.1758,572.52,MORTGAGE,45000,Verified,debt_consolidation,16.93,0,0,25993,0.721,Paid
0.1171,595.37,RENT,85000,Verified,credit_card,14.19,0,0,10806,0.239,Paid
0.1242,269.49,MORTGAGE,39481,Not Verified,debt_consolidation,16.2,0,0,10792,0.696,Paid
0.1527,521.97,RENT,30000,Source Verified,debt_consolidation,10.36,0,0,15978,0.799,Paid
0.1991,925.54,RENT,300000,Verified,debt_consolidation,3.85,0,0,77145,0.707,Paid
0.1171,552.46,MORTGAGE,75000,Verified,debt_consolidation,13.42,0,0,18591,0.379,Paid
0.1171,727.68,RENT,84000,Verified,debt_consolidation,13.26,0,0,3471,0.265,Paid
0.1427,599.26,RENT,86000,Verified,debt_consolidation,26.51,0,0,33021,0.708,Paid
0.0662,276.34,MORTGAGE,54000,Not Verified,debt_consolidation,11.8,0,0,7219,0.662,Paid
0.1171,314.23,MORTGAGE,90000,Verified,debt_consolidation,22.63,0,0,14206,0.368,Paid
0.1171,370.46,RENT,78402,Not Verified,debt_consolidation,10.24,1,0,1094,0.313,Paid
0.1942,418.76,MORTGAGE,60000,Verified,debt_consolidation,6.2,0,1,6150,0.534,Paid
0.079,125.17,RENT,45000,Verified,credit_card,4.96,0,0,3908,0.313,Paid
0.1942,294.95,RENT,30000,Source Verified,debt_consolidation,18.56,0,0,0,,Paid
0.1349,322.07,MORTGAGE,45000,Verified,debt_consolidation,14.43,0,0,18193,0.831,NotPaid
0.1427,205.86,MORTGAGE,180000,Source Verified,other,18.47,0,0,101144,0.668,Paid
0.1677,568.62,MORTGAGE,144000,Source Verified,debt_consolidation,21.03,0,0,48014,0.684,Paid
0.0991,322.25,RENT,45000,Not Verified,credit_card,20.88,0,0,9336,0.921,Paid
0.1065,390.88,MORTGAGE,60000,Not Verified,credit_card,16.98,0,0,15205,0.768,Paid
0.1427,590.12,RENT,75000,Source Verified,credit_card,12.8,0,0,8614,0.836,Paid
0.1465,413.94,MORTGAGE,88000,Verified,home_improvement,15.14,0,1,33331,0.557,Paid
0.1349,419.84,MORTGAGE,45000,Verified,debt_consolidation,20.03,0,0,2867,0.441,NotPaid
0.1242,100.25,RENT,43500,Verified,other,24.5,0,0,27722,0.972,Paid
0.089,212.75,MORTGAGE,22080,Not Verified,credit_card,21.41,0,0,13570,0.718,Paid
0.0662,307.04,MORTGAGE,91154,Verified,other,5.85,1,0,15362,0.331,Paid
0.1349,797.37,MORTGAGE,48000,Verified,debt_consolidation,12.2,0,0,13372,0.594,Paid
0.1269,100.64,MORTGAGE,47000,Verified,home_improvement,18.23,0,0,3808,0.536,Paid
0.1942,916.03,MORTGAGE,180000,Verified,debt_consolidation,11.23,0,0,41044,0.413,Paid
0.079,782.26,MORTGAGE,118000,Verified,home_improvement,0.02,0,0,50,0.002,Paid
0.1269,370.68,RENT,120000,Not Verified,debt_consolidation,8.88,1,0,17242,0.802,Paid
0.1427,384.26,OWN,46000,Source Verified,credit_card,19.38,0,0,12566,0.722,Paid
0.1991,111.36,MORTGAGE,71760,Not Verified,other,5.89,0,0,988,0.988,Paid
0.079,250.33,RENT,75000,Verified,car,7.41,0,0,4696,0.481,Paid
0.1427,274.48,MORTGAGE,110000,Verified,wedding,10.8,0,0,16912,0.569,Paid
0.1269,268.36,MORTGAGE,40000,Not Verified,debt_consolidation,23.13,0,0,2378,0.294,NotPaid
0.0662,184.23,RENT,24000,Source Verified,other,18.45,0,0,2153,0.12,Paid
0.1427,291.63,RENT,18000,Verified,credit_card,12.53,0,0,6644,0.633,Paid
0.079,438.07,MORTGAGE,111239.96,Verified,credit_card,23.11,0,0,105240,0.417,Paid
0.079,563.23,MORTGAGE,46000,Not Verified,debt_consolidation,10.17,0,0,17974,0.433,Paid
0.0991,117.63,MORTGAGE,12960,Source Verified,other,6.39,0,0,2527,0.562,Paid
0.2089,609.34,MORTGAGE,84000,Verified,small_business,2.41,2,0,948,0.144,NotPaid
0.1596,850.39,MORTGAGE,102158,Verified,major_purchase,14.61,0,0,93973,0.352,Paid
0.1903,415.32,RENT,75000,Source Verified,debt_consolidation,8.4,0,0,6147,0.878,Paid
0.0991,77.34,RENT,8280,Not Verified,credit_card,8.12,0,0,1921,0.148,Paid
0.1427,274.48,RENT,90000,Verified,debt_consolidation,9.68,0,0,6163,0.88,Paid
0.1171,773.44,RENT,80000,Verified,debt_consolidation,22.61,0,0,32119,0.535,Paid
0.1864,437.63,OWN,70000,Source Verified,debt_consolidation,19.2,1,0,25039,0.803,Paid
0.1903,458.39,MORTGAGE,96000,Not Verified,other,17.82,0,0,3760,0.94,Paid
0.1825,306.36,RENT,24000,Verified,debt_consolidation,10.4,2,0,9905,0.503,NotPaid
0.089,203.23,RENT,35000,Source Verified,wedding,18.45,0,0,330,0.094,Paid
0.1465,82.79,RENT,35000,Not Verified,debt_consolidation,2.71,0,0,1556,0.537,Paid
0.089,158.77,MORTGAGE,140000,Source Verified,debt_consolidation,20.86,0,0,37513,0.686,Paid
0.1242,668.31,RENT,110000,Verified,debt_consolidation,11.5,0,0,990,0.272,Paid
0.0991,193.35,RENT,45000,Not Verified,credit_card,16.43,1,0,7593,0.745,Paid
0.1242,384.28,RENT,50000,Verified,debt_consolidation,16.56,1,0,6888,0.396,Paid
0.0991,805.63,RENT,66000,Source Verified,debt_consolidation,15.38,0,0,11395,0.465,Paid
0.1465,182.82,RENT,43218,Verified,debt_consolidation,24.88,0,0,27067,0.97,Paid
0.1825,163.39,RENT,33000,Source Verified,major_purchase,9.05,0,0,2237,0.605,NotPaid
0.1527,382.92,RENT,43000,Verified,debt_consolidation,22.94,0,0,13724,0.288,Paid
0.1727,509.34,MORTGAGE,62510,Verified,debt_consolidation,21.52,0,0,10432,0.272,Paid
0.1465,517.42,MORTGAGE,75000,Source Verified,credit_card,13.07,0,1,7397,0.787,Paid
0.0751,672,MORTGAGE,70000,Verified,debt_consolidation,7.87,0,0,2202,0.245,Paid
0.1427,491.58,MORTGAGE,83400,Verified,debt_consolidation,21.63,0,0,35006,0.847,Paid
0.089,158.77,RENT,42000,Source Verified,debt_consolidation,16.74,0,0,1540,0.248,Paid
0.079,750.97,MORTGAGE,115000,Verified,debt_consolidation,17.82,0,0,11765,0.476,Paid
0.0662,138.17,RENT,36000,Source Verified,debt_consolidation,9.43,0,0,3268,0.113,Paid
0.1527,121.8,RENT,26400,Not Verified,debt_consolidation,7.05,0,0,2547,0.707,Paid
0.1527,119.66,MORTGAGE,96000,Verified,car,22.84,0,0,28325,0.97,Paid
0.1465,86.24,RENT,48000,Source Verified,debt_consolidation,14.68,0,1,2354,0.841,Paid
0.2235,556.37,RENT,73000,Verified,debt_consolidation,14.1,0,1,9533,0.867,NotPaid
0.1065,162.87,MORTGAGE,34000,Source Verified,debt_consolidation,15.11,0,0,3820,0.579,Paid
0.1171,132.31,RENT,25000,Source Verified,debt_consolidation,14.93,0,0,9993,0.365,Paid
0.1527,751.64,MORTGAGE,96000,Verified,debt_consolidation,9.51,0,0,27423,0.896,NotPaid
0.1269,335.45,MORTGAGE,110000,Not Verified,debt_consolidation,13.23,0,0,24473,0.631,Paid
0.0662,184.23,RENT,21640,Verified,debt_consolidation,25.23,0,0,5266,0.236,NotPaid
0.079,750.97,RENT,85000,Verified,debt_consolidation,5.08,0,0,413,0.015,Paid
0.0603,517.41,MORTGAGE,61200,Source Verified,debt_consolidation,4.63,0,0,10068,0.292,Paid
0.079,75.1,RENT,63300,Not Verified,credit_card,14.73,0,0,2193,0.184,Paid
0.1065,325.74,MORTGAGE,89000,Verified,home_improvement,10.39,0,0,3913,0.221,Paid
0.0662,429.86,RENT,55000,Verified,debt_consolidation,20.18,0,0,15890,0.278,Paid
0.1065,218.25,MORTGAGE,40000,Verified,debt_consolidation,6.6,0,0,4450,0.908,Paid
0.1903,256.7,OWN,46800,Source Verified,moving,13.36,0,0,379,0.379,NotPaid
0.0751,280,RENT,46000,Not Verified,credit_card,12.34,0,0,13378,0.14,Paid
0.1758,186.23,MORTGAGE,63478,Verified,credit_card,11.25,0,1,5861,0.781,Paid
0.1864,373.28,MORTGAGE,39300,Not Verified,credit_card,7.42,0,0,13758,0.728,NotPaid
0.1825,614.92,RENT,55000,Verified,debt_consolidation,21.23,0,0,6268,0.979,Paid
0.1527,125.28,RENT,18000,Not Verified,debt_consolidation,3.33,0,0,1197,0.748,Paid
0.1825,544.17,RENT,64000,Verified,debt_consolidation,3.13,0,0,11942,0.919,Paid
0.1171,163.73,MORTGAGE,19200,Source Verified,debt_consolidation,22.63,0,2,6406,0.543,NotPaid
0.1269,197.08,RENT,40000,Not Verified,debt_consolidation,23.94,0,0,31647,0.989,Paid
0.0603,304.36,RENT,102000,Verified,wedding,8.67,0,0,3469,0.07,Paid
0.1629,105.91,RENT,16080,Verified,vacation,7.09,0,1,1726,0.785,Paid
0.2391,717.9,RENT,200000,Source Verified,debt_consolidation,9.55,0,0,29680,0.458,Paid
0.1242,786.01,MORTGAGE,109592,Verified,debt_consolidation,13.72,0,0,41795,0.347,NotPaid
0.1825,306.36,RENT,64000,Not Verified,other,11.33,0,0,6782,0.646,Paid
0.0603,152.18,MORTGAGE,95000,Not Verified,debt_consolidation,5.05,0,0,6150,0.118,Paid
0.0662,178.85,RENT,12000,Not Verified,other,11,0,0,4332,0.134,Paid
0.079,62.59,MORTGAGE,30000,Not Verified,debt_consolidation,10.08,0,0,1540,0.208,Paid
0.1349,690.15,MORTGAGE,60000,Verified,home_improvement,20,0,0,1601,0.113,Paid
0.079,391.13,MORTGAGE,70000,Not Verified,credit_card,7.13,0,0,14324,0.513,Paid
0.0603,365.23,MORTGAGE,125000,Not Verified,debt_consolidation,6.7,0,0,7355,0.651,Paid
0.0603,140.01,RENT,27864,Not Verified,credit_card,9.17,0,0,5581,0.168,Paid
0.0662,368.45,MORTGAGE,50000,Not Verified,debt_consolidation,15.77,0,0,115,0.018,Paid
0.1629,35.31,MORTGAGE,45727.2,Source Verified,other,9.03,0,0,8322,0.885,Paid
0.0603,243.49,OWN,35400,Not Verified,debt_consolidation,9.42,0,0,12151,0.381,Paid
0.1242,168.43,OWN,30000,Source Verified,debt_consolidation,10.28,0,0,10710,0.456,Paid
0.1065,188.93,RENT,27000,Not Verified,credit_card,23.91,0,0,7423,0.728,Paid
0.089,76.21,RENT,40000,Not Verified,major_purchase,13.26,0,0,432,0.024,Paid
0.0603,182.62,MORTGAGE,80000,Not Verified,other,17.1,0,0,18498,0.647,Paid
0.1269,542.28,OWN,65000,Source Verified,other,0.65,0,0,1815,0.04,Paid
0.1727,136.89,RENT,14400,Not Verified,debt_consolidation,12.25,0,0,4996,0.833,NotPaid
0.1269,342.16,RENT,36000,Not Verified,wedding,15.5,0,0,13893,0.623,Paid
0.1864,450.51,RENT,65000,Verified,debt_consolidation,12.24,1,0,3229,0.646,NotPaid
0.079,289.44,MORTGAGE,49200,Verified,debt_consolidation,24.56,0,0,25023,0.477,Paid
0.0662,660.13,MORTGAGE,137000,Source Verified,debt_consolidation,8.97,0,0,19963,0.316,Paid
0.1427,137.24,RENT,16800,Not Verified,renewable_energy,14.14,1,0,296,0.74,NotPaid
0.1903,908.5,MORTGAGE,85000,Verified,debt_consolidation,17.82,0,0,17184,0.431,NotPaid
0.203,319.94,RENT,70000,Not Verified,debt_consolidation,13.23,2,0,6747,0.964,Paid
0.1065,104.24,RENT,44568,Source Verified,debt_consolidation,6.19,0,0,3084,0.376,Paid
0.079,156.46,RENT,76000,Verified,debt_consolidation,10.12,0,0,1759,0.586,Paid
0.0603,132.4,RENT,30000,Verified,credit_card,13.88,0,0,2739,0.217,Paid
0.079,233.9,OWN,53000,Not Verified,debt_consolidation,14.29,0,0,9657,0.607,NotPaid
0.0751,87.12,MORTGAGE,52800,Verified,other,13.75,0,0,10207,0.642,NotPaid
0.079,165.84,RENT,23340,Source Verified,debt_consolidation,9.67,0,0,5360,0.37,Paid
0.089,127.02,RENT,40860,Source Verified,moving,6.11,0,0,10047,0.602,NotPaid
