X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
50000,1,1,2,32,0,0,2,3,2,2,15068,18303,20107,19496,18885,20581,3500,2400,0,0,2000,0,1
30000,1,1,1,37,0,0,0,0,0,0,29104,30606,30416,28165,28654,29083,2000,2000,2003,2000,1000,402,1
180000,1,1,1,41,1,2,2,2,2,0,114952,117567,119314,120882,117450,120398,6000,5100,5000,0,5000,5000,1
100000,1,1,1,31,0,0,0,0,0,0,30505,31509,32597,33520,28930,30478,1509,1597,1520,1500,2000,26715,1
150000,1,1,1,44,0,0,0,0,0,0,152375,122540,129558,131476,133223,136004,5005,10002,5018,10006,7007,6000,1
30000,1,2,2,37,2,2,2,0,0,0,25811,29066,28322,29251,15525,0,3700,0,1800,3925,0,0,1
350000,1,1,2,33,-2,-2,-2,-2,-2,-2,2394,1685,563,7535,0,1522,1685,569,7572,0,1522,700,1
160000,1,2,1,39,0,0,0,0,0,2,14658,15666,16694,17697,19023,18584,1258,1286,1289,1615,0,1000,1
200000,1,1,2,32,-1,-1,-1,-2,-2,-2,1125,2182,0,0,0,0,2182,0,0,0,0,0,1
280000,1,2,2,38,2,2,2,2,0,0,163675,168581,170775,166749,168739,166757,9000,6000,5,5858,5741,5608,1
120000,1,3,2,31,1,-2,-2,-2,-2,-2,-94,-2090,-2390,-2390,-2390,-2390,3,0,0,0,0,0,1
50000,1,2,2,43,0,0,0,0,0,0,29308,20491,20846,20247,19551,18617,2000,1340,1298,827,676,707,1
120000,1,1,2,33,2,0,0,0,0,0,52053,52592,53748,54858,56445,58032,2000,2000,2000,2500,2500,2500,1
20000,1,1,2,34,0,0,0,-2,-2,-2,19569,2700,0,0,0,0,1000,0,0,0,0,0,1
360000,1,2,1,35,-2,-2,-2,-2,-2,-2,-9,-9,-9,-9,1943,2500,0,0,0,1952,2500,0,1
160000,1,2,1,35,2,2,2,0,0,0,155327,159293,154957,157788,160282,100213,8000,0,7300,7000,4400,1200,1
140000,1,2,2,44,2,0,0,0,0,0,84371,85119,86901,89583,90432,92332,3046,3153,4126,3231,3351,3400,1
120000,1,1,1,41,0,0,0,0,0,-1,115467,54921,56542,58023,17421,105771,2000,2500,2800,1000,109000,4200,1
50000,1,2,1,48,2,0,0,0,0,0,79262,40931,40892,41612,18825,18019,3278,1880,1650,10000,1000,700,1
300000,1,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
150000,1,2,1,40,0,0,0,0,0,-2,142326,145231,150145,150500,0,0,4500,6114,3500,0,0,0,1
50000,1,1,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1
140000,1,2,1,40,0,0,0,0,0,0,139282,138095,140725,139401,103929,101148,4945,5254,4861,3649,3653,3700,1
350000,1,2,1,36,0,0,-1,0,-1,-1,32596,16666,32597,16666,16666,32809,1000,32597,1000,16666,32809,526,1
170000,1,1,2,32,2,2,-2,-2,-2,-1,2097,0,0,0,0,6271,0,0,0,0,6271,0,1
20000,1,3,2,40,0,0,0,0,0,-1,17613,18897,34964,9376,9620,780,1590,1208,1276,520,1560,0,1
50000,1,2,1,40,0,0,0,0,0,0,31852,28526,60032,25443,19600,19405,1600,2018,1500,1000,1500,1000,1
230000,1,2,1,41,0,0,0,0,0,0,301038,305327,213058,216260,215968,174195,9405,7769,7757,8030,6549,5226,1
90000,1,2,1,42,0,0,0,0,-2,-2,87104,90651,92400,0,0,0,5000,4500,0,0,0,0,1
500000,1,1,1,35,2,0,0,-1,0,0,510367,473584,167682,501496,508213,496801,24913,5872,508229,18089,14070,15009,1
300000,1,2,2,38,1,-1,3,2,-1,-1,0,780,780,390,390,390,1560,0,0,390,390,540,1
150000,1,2,1,33,2,-1,-1,-2,-2,-2,1033,1533,0,0,0,0,1550,0,0,0,0,0,1
230000,1,2,2,41,2,0,0,0,0,0,225043,229701,229250,229572,213420,218809,10000,11000,9000,9000,9000,9000,1
50000,1,2,1,49,1,2,2,2,2,2,17371,17789,18209,18595,20323,19218,1000,1000,1000,2000,0,1000,1
10000,1,2,1,49,1,-1,-1,-1,-1,-2,-20,780,0,780,0,0,800,0,780,0,0,0,1
550000,1,3,1,50,2,2,2,0,0,2,491810,534289,494690,504929,501474,446605,51500,0,19067,35696,0,18169,1
20000,1,2,1,47,2,0,0,0,0,0,17305,17917,18600,19034,19022,19046,1295,1368,1192,570,606,600,1
150000,1,2,1,51,2,2,0,0,2,2,17307,16736,17491,24882,25229,24688,0,1329,7720,1051,0,1987,1
160000,1,2,2,57,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,600,0,0,0,0,601,0,1
100000,1,3,1,54,2,2,2,3,2,2,81507,83154,88223,85924,86803,88745,3900,7300,0,3200,3500,3420,1
300000,1,1,1,58,2,2,2,2,2,2,148265,158230,160242,156171,165556,169250,14000,6000,0,12000,6500,6500,1
30000,1,2,1,57,0,0,0,0,0,0,24911,26241,27512,27831,28795,29285,1750,2000,1240,1200,1100,0,1
160000,1,3,1,51,0,0,0,-2,-1,-1,4042,4338,-1801,-5513,743,1012,1000,0,0,6256,1050,1000,1
170000,1,2,1,57,-1,-1,-1,-1,0,-1,792,-2604,396,792,396,396,0,3396,792,0,396,396,1
500000,1,3,1,55,2,0,0,0,0,0,613860,512526,334227,145482,125936,91382,37300,11000,4500,4000,4000,100000,1
20000,1,2,1,59,3,2,3,3,2,2,6015,7759,8486,8208,7930,8650,2000,1000,0,0,1000,0,1
80000,1,6,1,54,0,0,0,0,0,0,61454,61808,62290,29296,26210,17643,2545,2208,1336,2232,542,348,1
170000,1,1,2,51,0,0,0,0,0,0,201851,195038,189067,180389,137030,129222,6873,7509,5573,4309,4239,5142,1
80000,1,2,1,54,0,0,0,0,0,0,80449,77652,77980,79938,50209,49762,2779,3075,5000,1750,1810,3000,1
50000,1,3,2,51,2,2,0,0,0,0,51264,48695,32617,18834,15810,15786,68,1510,1724,0,366,1455,1
20000,1,2,1,55,0,0,2,0,0,2,10301,12871,12374,13392,14938,14557,2750,0,1231,1777,0,4859,1
80000,1,1,2,56,0,0,0,0,0,0,89088,83558,84848,63373,20324,23749,3400,2983,1501,5000,5000,5000,1
200000,1,3,1,54,0,0,0,2,0,0,1749,3939,7856,3640,3656,6273,3000,4031,5,16,6005,733,1
200000,1,2,1,51,2,-1,-1,-1,-1,-1,206,2522,1261,0,1261,-1261,2522,1261,0,1261,0,5242,1
30000,1,2,3,53,1,-2,-1,2,0,0,0,0,4070,3825,3825,0,0,4070,0,0,0,0,1
110000,1,2,1,51,0,0,0,0,0,0,54051,55126,57239,104353,48308,49693,1972,3000,49000,1569,2000,2000,1
450000,1,2,1,55,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1
20000,1,3,1,53,3,4,3,2,3,2,15507,14974,14449,15116,14582,14206,0,0,1200,0,0,2230,1
250000,1,1,1,51,3,2,2,2,2,2,2487,2487,2487,2487,2487,2487,0,0,0,0,0,0,1
50000,1,3,1,52,0,0,0,0,0,-1,47594,48611,49063,16908,13112,2280,2200,2343,1178,654,2280,390,1
180000,1,3,1,65,0,-1,0,0,0,0,191309,174775,174702,176816,180911,123229,175100,7000,5000,5309,5288,3000,1
50000,1,3,1,55,0,0,0,0,0,2,40247,41382,49943,50412,30970,30362,1800,9331,1500,4549,0,1092,1
260000,1,3,1,52,0,0,0,0,0,0,187581,184144,140829,117445,114581,111726,7299,5375,4227,4052,3941,3626,1
490000,1,2,1,51,1,-2,-1,2,0,0,-16,-16,5498,282,28688,26302,0,7504,0,28606,0,2499,1
150000,1,3,1,52,2,2,2,2,2,-2,142903,152574,150080,47214,144862,148153,13312,2305,0,98828,4241,3625,1
30000,1,3,1,53,1,2,2,2,2,2,18361,20250,19637,21705,21059,23716,2500,0,2403,0,3000,0,1
50000,1,2,2,54,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
140000,1,3,1,56,2,0,0,0,0,0,90462,93167,94370,95894,91600,93347,4212,3600,3258,3313,3258,3223,1
40000,1,2,1,55,1,-2,-2,-2,-2,-2,-150,-540,-930,-1320,-1710,-2100,0,0,0,0,0,0,1
80000,1,2,2,59,2,2,2,2,2,0,24756,29818,29060,31133,24135,22970,5500,13,4000,5,2005,2005,1
30000,1,6,1,53,-2,-2,-2,-2,-2,-2,1780,0,0,0,0,0,24437,0,0,0,0,0,1
340000,1,2,1,53,0,0,0,0,0,0,342617,346067,350031,304706,250216,253526,12604,14000,11000,9000,10000,30000,1
40000,1,3,1,50,1,2,0,-1,-1,-2,35879,34625,36757,20650,0,0,0,3078,21650,0,0,0,1
240000,1,1,1,55,1,4,3,2,2,2,99259,96819,94429,95475,96603,98699,0,0,3500,3600,3800,3700,1
320000,1,1,2,55,2,2,2,2,0,0,200545,205973,211323,202240,122963,125465,9600,9500,0,4253,4332,4300,1
110000,1,2,2,51,0,0,0,0,0,0,25707,26740,27871,28858,29541,27977,1400,1500,1400,1000,1000,760,1
80000,1,3,1,52,1,2,2,2,0,0,77185,80311,81558,78761,71352,19674,5000,3100,0,2000,713,1500,1
100000,1,3,1,56,-1,-1,-1,-1,-1,-2,390,390,0,780,0,0,390,0,780,0,0,0,1
140000,1,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,2,1,29,0,0,0,0,0,0,49895,48434,47827,28935,28224,27547,1867,1521,1419,969,997,952,1
50000,2,2,1,38,0,0,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,1
80000,2,1,2,26,2,0,0,2,2,2,37097,38174,40550,41577,41595,43264,2000,3000,2000,1000,2500,1000,1
60000,2,2,1,24,0,0,0,0,0,0,62786,61764,62254,59586,33190,32243,2212,3100,2000,1111,1122,1208,1
50000,2,2,2,25,2,2,2,2,2,2,33995,34937,34394,36509,37105,37866,1800,300,3000,1500,1500,0,1
100000,2,2,2,26,1,2,0,0,2,2,6056,5810,6860,8337,8054,8921,0,1150,1600,0,1000,0,1
120000,2,2,2,27,2,2,2,2,2,2,120649,123203,119820,124755,99423,101718,6000,0,8500,0,11345,3700,1
20000,2,3,2,22,2,2,0,0,0,2,16381,13837,14907,15853,17776,17352,0,1600,1500,2500,0,1000,1
20000,2,2,2,22,0,0,0,0,0,0,15247,16561,17280,18431,18341,19569,1575,1294,1596,655,1669,0,1
80000,2,1,2,23,2,2,2,0,0,0,84052,84787,77572,77123,49823,50680,7100,0,3500,2500,2000,2000,1
20000,2,2,1,24,1,2,3,2,0,0,19242,21821,21197,20400,20000,20000,3200,0,0,0,0,0,1
10000,2,2,2,21,2,2,3,2,0,0,6795,10398,10094,9768,8430,20735,3905,0,0,300,2165,2666,1
50000,2,2,1,23,2,2,0,0,0,0,54866,51520,41711,22775,4215,3016,1000,1860,1600,452,100,114,1
70000,2,2,1,23,0,0,0,0,0,0,69951,70722,70815,63183,31633,31275,3200,3202,2989,1081,1099,1143,1
20000,2,2,2,24,1,2,2,2,2,-2,4697,3800,5989,5761,0,0,0,2266,38,0,0,0,1
80000,2,2,2,22,2,2,0,0,0,0,53023,76708,39701,41021,41525,42394,0,3320,1980,1484,1536,1548,1
10000,2,3,2,22,2,0,0,0,-1,0,7720,10063,9272,-8758,8989,9202,2500,1000,0,30000,500,953,1
50000,2,2,2,22,0,0,0,0,0,0,50635,49488,48099,50021,50352,50740,1760,1888,3464,1717,1766,2500,1
60000,2,1,2,27,2,2,0,0,0,2,19341,19625,20347,21669,23005,22499,900,1342,1664,2000,0,900,1
50000,2,2,2,23,0,0,0,0,0,0,47559,48549,50076,50205,19985,20650,1784,2701,2220,1000,1050,14951,1
20000,2,2,2,23,0,0,3,2,0,0,14418,18829,18248,17657,18007,18385,5000,0,0,644,668,670,1
80000,2,3,1,23,2,2,2,2,2,2,22852,25371,26111,25393,29053,28450,3200,1440,0,4100,0,1037,1
50000,2,3,2,24,0,-1,-1,2,2,-1,10901,16877,9673,7755,6701,15567,22514,4000,8,3000,19000,3500,1
110000,2,1,2,24,1,2,0,0,0,0,115527,109871,110565,216850,110952,109169,0,4000,7000,7766,3982,5000,1
110000,2,2,2,23,2,0,0,-1,0,0,1587,2399,0,980,35305,36065,1000,0,980,35000,1327,1500,1
50000,2,1,2,24,0,0,2,0,0,0,48483,52167,51052,50116,20181,19702,4500,0,2000,19000,1000,800,1
30000,2,2,2,22,2,0,0,0,0,0,27987,25690,27032,28070,29402,29854,1420,1762,1800,2089,1059,1123,1
60000,2,2,1,24,0,0,0,0,0,2,23851,24404,21849,18474,15488,11348,1700,2000,1200,1000,0,3500,1
50000,2,2,2,25,0,0,0,0,0,0,45688,47122,48888,37264,17486,18348,2500,3000,2000,1000,1000,1000,1
40000,2,1,2,26,1,2,2,2,0,0,7904,7628,10270,9961,10495,12161,0,2775,0,1000,2000,1800,1
30000,2,1,2,25,2,2,2,2,2,0,29335,29869,26425,28034,27375,23466,4000,0,4400,0,2000,2000,1
110000,2,1,2,25,2,2,2,-1,-1,0,2729,4382,1972,1426,5660,5660,4340,5,1426,5660,0,0,1
50000,2,2,2,25,0,0,0,0,0,0,47431,48306,35150,25104,20560,8614,2000,1542,1475,1000,350,386,1
30000,2,2,2,25,0,0,0,0,0,0,21020,21207,21403,21074,21289,21425,2000,2000,1500,2000,1000,1000,1
90000,2,2,2,24,2,0,0,2,0,0,89346,89466,93755,89706,89221,91596,4100,8245,0,3450,7200,0,1
140000,2,2,1,24,2,-1,-1,-1,-1,-1,1536,696,696,696,696,696,696,696,696,696,696,696,1
150000,2,1,2,24,-1,-1,-1,-1,-1,-1,291,291,291,291,658,441,291,291,291,658,441,1197,1
30000,2,2,1,23,0,0,0,0,2,0,21710,23021,23851,26067,25357,25887,1670,1500,2609,0,930,946,1
30000,2,2,2,25,3,2,2,2,2,2,9095,10297,9988,11708,11223,12079,1500,0,1892,0,1042,700,1
20000,2,1,2,22,2,0,0,0,0,2,13718,15033,15751,17068,17891,17463,1550,1268,1585,1408,0,1700,1
60000,2,2,2,25,0,0,0,0,0,0,75932,60693,50324,58688,30099,16810,3121,3000,12000,30000,12000,28618,1
40000,2,3,1,26,2,2,2,2,2,0,33811,34654,35597,36211,35334,36170,1700,1800,1500,0,1500,1500,1
130000,2,2,2,26,2,0,0,0,0,0,130535,127155,126264,128318,96428,98156,6000,5200,5000,3500,3622,3920,1
50000,2,1,2,23,1,2,0,0,0,0,50638,49484,45095,9299,3054,0,0,2155,1000,1500,0,3294,1
60000,2,2,2,23,0,0,0,0,0,0,48413,52587,54733,55618,56827,58040,5000,3000,1888,2000,2000,3000,1
50000,2,3,1,25,2,2,0,0,0,0,51243,49805,50654,41776,17083,9412,0,2025,2062,2016,1022,1388,1
50000,2,1,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
120000,2,1,2,24,-1,-1,-1,-1,-1,-1,2946,384,1914,390,0,780,384,1920,390,0,780,0,1
80000,2,2,1,24,2,2,-1,0,0,0,3177,-13,4229,4161,4042,6807,0,4242,1032,1000,2812,2248,1
60000,2,2,2,24,2,2,0,0,2,2,47210,46155,46838,50044,50923,52158,0,1725,4000,2000,2200,2100,1
50000,2,1,2,26,2,2,2,2,2,0,47068,46010,49333,49708,45112,42063,0,4070,1551,0,1528,3273,1
100000,2,2,2,26,2,2,2,2,2,2,30067,36705,35847,37939,38619,37868,7500,0,3500,1600,0,1600,1
300000,2,2,1,25,1,2,0,0,0,0,237155,231932,238917,230083,13862,8210,102,11672,9700,1053,2010,13,1
500000,2,2,2,29,0,0,0,0,0,0,433792,396009,335873,320755,316650,318228,13678,12021,11428,10871,11736,10699,1
100000,2,2,2,28,0,-1,2,2,-1,-1,1506,89,89,0,356,16213,89,0,0,356,16213,0,1
80000,2,2,1,27,1,2,0,0,0,0,81841,79062,74722,40151,28424,29059,15,2876,2052,625,693,84,1
90000,2,2,2,26,2,2,2,2,0,0,88103,90951,92226,89817,87296,89130,8300,3600,0,3300,3400,4000,1
130000,2,2,2,26,1,2,0,0,0,0,99290,96811,99330,94501,91503,91064,0,5000,3358,3500,6000,3500,1
100000,2,2,1,26,0,0,0,2,0,0,95087,87380,87083,82653,72867,74140,3965,7138,0,2448,2674,2672,1
100000,2,1,2,25,2,0,0,2,0,0,97570,87923,91078,86433,65149,64810,4100,5514,2500,3000,4000,3000,1
30000,2,2,1,27,2,0,0,2,2,2,20581,21632,24267,24572,24872,25427,1700,3300,1000,1000,1100,1000,1
50000,2,1,2,27,2,0,0,0,2,0,48064,47691,49140,49423,48377,48158,3000,2525,3900,0,2000,4500,1
90000,2,1,2,28,1,2,0,0,0,2,52061,50472,46226,40920,29863,19674,79,5000,10009,10000,0,7000,1
20000,2,2,2,23,3,2,2,2,2,2,12508,12015,14459,14498,14029,15179,0,2955,597,0,1473,0,1
110000,2,2,1,25,2,0,0,0,0,0,30079,29349,27630,22017,20517,18534,1494,1402,1534,800,700,616,1
30000,2,3,2,26,0,0,0,0,0,-1,27818,27594,29717,28812,28762,10404,3000,2595,1200,1020,10404,51000,1
110000,2,2,2,27,1,2,0,0,0,0,59580,54255,55474,45467,46285,47334,0,2230,2100,2010,2150,1200,1
80000,2,3,1,27,0,0,0,0,0,0,24003,21887,14799,6402,4950,4661,3028,1241,3010,2025,3500,26028,1
210000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
140000,2,1,2,26,0,0,0,0,0,0,137789,135240,211542,132019,101731,108687,5000,7027,6032,4000,8700,0,1
50000,2,1,2,27,3,2,2,7,7,7,300,300,300,300,300,300,0,0,0,0,0,0,1
180000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,1,2,28,1,2,2,2,2,0,24307,23618,26733,27016,24972,25425,0,3500,1028,0,1000,3300,1
20000,2,2,1,28,2,2,2,0,0,0,17023,18432,17848,19103,19229,18856,2000,0,1574,700,688,687,1
140000,2,1,2,25,2,0,0,0,0,0,26623,28863,34049,36061,40003,45423,3000,6000,3000,5000,6000,5000,1
120000,2,2,2,27,1,1,-2,-2,-2,-2,11238,0,0,0,0,0,0,0,0,0,0,0,1
200000,2,1,2,27,0,0,2,2,2,2,159215,172029,167856,179126,174748,179337,15500,0,14100,0,7400,13000,1
200000,2,3,1,26,0,0,0,0,0,0,201642,202486,197888,145078,137272,131447,7671,6210,4500,4200,6200,4200,1
20000,2,1,2,28,2,2,2,2,2,2,15522,18442,17862,19756,19143,21671,3186,0,2500,0,3000,0,1
50000,2,3,2,28,0,0,0,0,0,0,51422,50525,49691,49308,30284,30554,2100,2500,28400,1100,2000,1500,1
110000,2,2,2,29,0,0,2,2,2,2,18817,21068,16412,16809,8682,8861,2600,1102,1000,0,602,0,1
60000,2,1,2,28,0,0,2,0,0,0,6393,10540,10232,11237,11427,20973,4278,0,1483,673,10000,11540,1
180000,2,1,1,30,-1,-1,-1,-1,-1,-1,1863,1863,2886,840,2052,1443,1863,2886,840,2052,1443,1443,1
30000,2,2,1,29,1,2,2,2,0,0,27371,26632,29703,28700,28300,25520,0,3500,0,0,1000,0,1
20000,2,2,2,30,1,2,0,0,0,0,20128,17842,18979,7886,19786,20025,0,7027,1000,19000,6000,1000,1
150000,2,2,2,29,1,2,2,2,0,0,4577,4356,6643,2831,1745,3212,0,2400,0,1500,1500,1000,1
140000,2,2,1,27,-2,-2,-2,-2,-2,-2,444,0,1650,0,2226,0,0,1650,0,2226,0,656,1
20000,2,2,2,28,0,0,2,0,0,0,2937,5696,4144,8168,6894,11424,3353,3,5101,6,6530,8103,1
30000,2,2,2,29,2,0,0,0,-2,-2,28541,16436,18146,0,0,0,1385,5000,0,0,0,0,1
160000,2,1,1,30,-1,-1,-1,0,-1,-1,960,3597,3633,2707,6087,4852,3597,3633,2702,6087,4852,9425,1
50000,2,2,1,33,0,0,0,-1,0,0,34485,28251,7114,28042,28479,29066,1815,1700,30042,1200,1200,1300,1
50000,2,3,1,29,0,0,0,0,0,0,47194,48381,46777,39420,8824,9009,2002,2000,1530,1000,327,329,1
200000,2,2,2,29,0,0,0,0,0,0,204134,194949,153646,137087,134995,135953,8000,5542,5308,4587,4750,4935,1
150000,2,1,2,29,-2,-2,-2,-2,-2,-1,0,5067,131,987,0,14001,5067,131,987,400,14001,0,1
10000,2,2,2,32,-1,-1,0,0,0,0,77,7417,8459,9493,9678,9634,7417,1166,1200,300,1000,500,1
20000,2,2,1,32,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
50000,2,3,1,34,2,2,2,2,2,2,28289,32783,33714,32250,34245,19719,5000,3000,0,5000,0,3000,1
80000,2,3,1,35,1,2,2,2,2,2,68423,70002,71389,73788,74463,72834,3300,3100,4204,2790,0,3043,1
140000,2,1,1,40,2,2,2,2,2,2,21952,27540,31785,30980,33162,32497,6300,5000,0,3000,0,3000,1
380000,2,2,1,30,2,0,0,0,0,0,225995,231382,224420,136324,137929,114249,10382,8420,46777,4929,4249,5528,1
120000,2,3,2,26,1,-1,2,-1,0,-1,0,1302,651,1302,651,651,1953,0,1302,0,651,651,1
80000,2,3,1,42,2,2,2,2,0,0,17511,20503,25917,19081,15200,13039,3600,6142,0,0,0,6439,1
50000,2,2,1,38,0,0,0,0,-2,-2,6350,3239,4166,0,0,0,1100,1000,0,0,0,0,1
10000,2,3,1,44,5,4,3,2,2,2,8678,8401,8128,7841,8579,8317,0,0,0,1000,0,1000,1
40000,2,3,2,41,0,0,0,0,-2,-2,72892,37781,35647,0,0,0,1971,1000,0,0,0,0,1
50000,2,2,1,39,1,2,2,2,0,0,27094,26365,29124,28357,28984,30012,0,3500,0,1100,1500,1100,1
220000,2,2,2,31,2,2,2,2,0,0,182176,176797,187033,171021,167789,168417,0,14179,0,7000,10000,12000,1
180000,2,1,2,30,2,2,2,2,0,0,14038,16980,16915,17532,18429,20126,3500,500,1200,1500,2000,0,1
50000,2,1,1,31,1,2,2,0,0,0,50883,51184,50092,50332,29690,30246,2200,4,2300,1100,1400,1200,1
120000,2,1,2,37,2,2,2,2,2,2,744,744,744,744,1188,594,444,444,444,888,0,888,1
60000,2,2,1,39,-1,-1,-1,-2,-2,-1,12545,1217,0,0,0,465,1217,0,0,0,465,0,1
110000,2,3,2,43,2,2,0,0,0,0,114614,111306,112173,93675,59095,60336,0,5000,3000,2100,2500,2100,1
420000,2,1,1,39,0,0,0,0,0,0,298753,304964,312224,315822,275393,278745,13000,14000,11230,10000,8091,6965,1
80000,2,2,1,41,0,0,0,2,0,0,78480,77063,76720,74651,57109,46703,3100,6300,0,1743,1588,1628,1
20000,2,2,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,2,3,2,48,1,3,2,4,5,4,18038,18445,21556,22824,22192,21271,1000,3700,1900,0,0,0,1
130000,2,3,1,31,0,-1,-1,-1,-1,0,62518,4049,6690,-1018,89445,90179,4065,6704,21018,92610,3272,3332,1
30000,2,1,1,32,0,0,0,0,0,0,27764,29276,28637,29325,30004,30506,2000,2000,1500,1100,1300,1000,1
50000,2,2,2,45,1,3,2,3,2,2,23751,23076,25004,24315,23626,25370,0,2600,0,0,2129,0,1
280000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,2,2,1,32,0,0,0,0,0,0,18377,18353,19103,19471,19225,19106,1288,1305,1277,656,1106,602,1
360000,2,1,2,33,-1,0,0,0,0,0,5334,6849,68133,71708,58551,54678,3017,65009,6784,3041,5044,3042,1
80000,2,1,2,33,1,2,0,0,0,0,83367,81409,78790,80567,78047,82942,0,2873,3101,3000,6328,0,1
210000,2,1,1,34,-1,-1,-1,-1,-1,-1,326,983,1297,326,326,326,983,1297,326,326,326,326,1
430000,2,1,2,36,0,0,0,0,0,0,258212,232225,237297,240682,245337,242481,10500,10300,9000,8541,9054,8543,1
300000,2,3,2,48,1,3,2,-1,0,-1,-2,779,390,769,772,1722,781,1,769,3,1730,0,1
300000,2,2,2,39,-2,-2,-2,-2,-2,-2,1028,0,0,0,0,0,0,0,0,0,0,0,1
20000,2,3,1,39,0,0,0,0,0,0,19078,19929,16912,12698,11939,12346,1509,1321,1500,500,600,1500,1
400000,2,1,2,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,2,1,33,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
400000,2,2,2,35,2,0,0,0,0,0,61245,109943,222085,223350,213831,210563,50016,120018,10071,8037,8018,8809,1
30000,2,3,2,42,1,2,2,2,0,0,30445,27794,30603,29802,30134,30410,0,3569,0,1100,1100,1127,1
100000,2,1,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,150,1
10000,2,3,1,34,0,0,0,0,-1,-1,7101,8131,9024,6292,2530,6727,1307,1200,1012,2530,6727,56,1
30000,2,2,1,44,2,0,0,0,0,0,21003,22309,23343,24336,24475,24643,1662,1696,1689,1016,893,1100,1
80000,2,2,2,32,1,2,0,0,0,0,113740,97093,85266,85871,47367,47812,0,3448,2383,1609,2000,2000,1
260000,2,3,1,44,0,0,0,0,0,0,259346,234428,176632,129022,131447,135699,9428,6729,5022,4447,5699,5498,1
20000,2,2,1,42,2,3,2,2,2,2,18162,18464,19465,19649,19978,20512,900,1600,800,950,1000,800,1
160000,2,1,1,38,-1,-1,-1,-1,-1,-1,316,873,1392,0,696,696,873,1392,0,696,696,696,1
20000,2,2,1,49,0,0,2,2,0,0,9589,11627,12145,12648,13438,14222,2200,1000,1000,1000,1000,1000,1
90000,2,2,1,44,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1
210000,2,5,1,40,0,0,0,0,0,-1,206446,202462,173236,84302,25876,140066,8139,10007,5609,2000,151139,6000,1
110000,2,2,1,41,0,0,0,0,0,0,104133,106135,45766,46864,50935,49538,4500,2000,2000,5000,2023,806,1
10000,2,2,2,32,0,-1,0,0,0,-2,5250,1223,2264,3230,0,0,1223,1066,1032,0,0,0,1
30000,2,2,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
70000,2,2,2,32,2,0,0,0,0,0,67955,58404,50036,36908,29439,19494,3007,1794,2000,967,1000,870,1
50000,2,2,2,36,2,0,0,0,0,0,39125,40169,41461,36901,18499,18244,2000,2000,2090,1000,648,2000,1
30000,2,2,1,31,3,3,2,2,2,2,25320,24620,25522,26008,25294,26928,0,1600,1200,0,2200,0,1
80000,2,2,2,31,2,0,0,0,0,0,30911,28190,27045,22843,20578,19049,2009,1751,1500,1000,779,545,1
200000,2,2,1,48,-2,-1,2,-1,0,0,22111,32938,10902,6309,4979,2978,11257,0,6309,0,2986,0,1
200000,2,3,1,28,-2,-2,-2,-2,-2,-2,86,7024,1466,1466,479,2448,7066,1473,1473,486,3442,12,1
180000,2,2,1,29,2,2,2,2,2,2,113331,113436,109439,111108,108476,104655,5500,1308,7623,3900,11,7700,1
70000,2,2,2,30,-1,0,0,0,0,0,69494,112821,70305,71017,66218,66854,2716,2570,2720,2350,2500,2660,1
20000,2,3,3,40,-1,-1,-1,2,-1,0,390,390,2974,2376,5262,4401,390,2974,0,5262,88,1612,1
180000,2,2,1,36,2,2,2,2,2,0,172360,176867,179020,180773,128078,119632,9000,6600,7000,0,4500,4410,1
80000,2,2,1,35,1,2,2,2,2,2,30997,32043,31250,34109,34802,34108,1852,0,3711,1550,0,1400,1
20000,2,3,1,39,1,2,2,2,2,0,8562,9478,8198,9752,9447,10290,1200,0,1700,0,1000,1500,1
